product_id,product_name,description,category_name,category_slug,category_url,category_image_url,brand,price,original_price,currency,stock,rating,reviews_count,thumbnail_url,image_urls,tags,color,size,material,product_url,source,searchable_text
453,Bàn giám đốc LUXB2418V3,Bàn giám đốc LUXB2418V3,Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,8490000,,VND,94,"4,2",188,https://hoaphatnoithat.vn/upload/sanpham/ban-giam-doc-luxb2418v3-1780-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-giam-doc-luxb2418v3-1780-0.jpg""]","[""LUXB2418V3"",""bàn"",""giám"",""đốc"",""luxb2418v3"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/ban-giam-doc-luxb2418v3.html,hoaphatnoithat.vn,Bàn giám đốc LUXB2418V3 LUXB2418V3 Nội Thất Hòa Phát bàn giám đốc luxb2418v3 nội-thất-hòa-phát gỗ công nghiệp gỗ
454,Bàn giám đốc LUXB2018V3,Bàn giám đốc LUXB2018V3,Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,7630000,,VND,80,"4,9",37,https://hoaphatnoithat.vn/upload/sanpham/ban-giam-doc-luxb2018v3-1779-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-giam-doc-luxb2018v3-1779-0.jpg""]","[""LUXB2018V3"",""bàn"",""giám"",""đốc"",""luxb2018v3"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/ban-giam-doc-luxb2018v3.html,hoaphatnoithat.vn,Bàn giám đốc LUXB2018V3 LUXB2018V3 Nội Thất Hòa Phát bàn giám đốc luxb2018v3 nội-thất-hòa-phát gỗ công nghiệp gỗ
455,Bàn giám đốc HR160C1Y1,Bàn giám đốc HR160C1Y1,Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4800000,,VND,88,"4,8",137,https://hoaphatnoithat.vn/upload/sanpham/ ban-giam-doc-hr160c1y1-1778-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ ban-giam-doc-hr160c1y1-1778-0.jpg""]","[""HR160C1Y1"",""bàn"",""giám"",""đốc"",""hr160c1y1"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ"",""thép""]",https://hoaphatnoithat.vn/ban-giam-doc-hr160c1y1.html,hoaphatnoithat.vn,Bàn giám đốc HR160C1Y1 HR160C1Y1 Nội Thất Hòa Phát bàn giám đốc hr160c1y1 nội-thất-hòa-phát gỗ công nghiệp gỗ thép
456,Bàn giám đốc HR160C2Y1,Bàn giám đốc HR160C2Y1,Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4890000,,VND,64,"4,5",14,https://hoaphatnoithat.vn/upload/sanpham/ ban-giam-doc-hr160c2y1-1777-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ ban-giam-doc-hr160c2y1-1777-0.jpg""]","[""HR160C2Y1"",""bàn"",""giám"",""đốc"",""hr160c2y1"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ"",""thép""]",https://hoaphatnoithat.vn/ban-giam-doc-hr160c2y1.html,hoaphatnoithat.vn,Bàn giám đốc HR160C2Y1 HR160C2Y1 Nội Thất Hòa Phát bàn giám đốc hr160c2y1 nội-thất-hòa-phát gỗ công nghiệp gỗ thép
457,Bàn giám đốc NTP1800,Bàn giám đốc NTP1800 mặt gỗ Laminate Kích thước : rộng 1800 x sâu 800 x cao 750 mm Quý khách vui lòng cộng thêm Tủ phụ NTBP01: 1.540.000 Đặc tính và kiểu dáng sản phẩm NTP1800,Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,1980000,,VND,78,"4,3",143,https://hoaphatnoithat.vn/upload/sanpham/ban-lanh-dao-ntp1800-1148-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-lanh-dao-ntp1800-1148-0.jpg""]","[""NTP1800"",""bàn"",""giám"",""đốc"",""ntp1800"",""nội-thất-hòa-phát""]",,,"[""lưới"",""gỗ"",""nhựa""]",https://hoaphatnoithat.vn/ban-giam-doc-ntp1800.html,hoaphatnoithat.vn,Bàn giám đốc NTP1800 NTP1800 Nội Thất Hòa Phát Bàn giám đốc NTP1800 mặt gỗ Laminate Kích thước : rộng 1800 x sâu 800 x cao 750 mm Quý khách vui lòng cộng thêm Tủ phụ NTBP01: 1.540.000 Đặc tính và kiểu dáng sản phẩm NTP1800 bàn giám đốc ntp1800 nội-thất-hòa-phát lưới gỗ nhựa
458,Bàn giám đốc NTP1890T3,"Bàn lãnh đạo NTP1890T3 mặt chữ nhật sử dụng chất liệu gỗ phủ Laminate kết hợp Melamine tạo cho sản phẩm sự sang trọng, đẳng cấp. Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4520000,,VND,89,"4,1",179,https://hoaphatnoithat.vn/upload/sanpham/ban-lanh-dao-ntp1890t3-1147-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-lanh-dao-ntp1890t3-1147-0.jpg""]","[""NTP1890T3"",""bàn"",""giám"",""đốc"",""ntp1890t3"",""nội-thất-hòa-phát""]",,,"[""gỗ"",""đệm""]",https://hoaphatnoithat.vn/ban-giam-doc-ntp1890t3.html,hoaphatnoithat.vn,"Bàn giám đốc NTP1890T3 NTP1890T3 Nội Thất Hòa Phát Bàn lãnh đạo NTP1890T3 mặt chữ nhật sử dụng chất liệu gỗ phủ Laminate kết hợp Melamine tạo cho sản phẩm sự sang trọng, đẳng cấp. Kích thước: bàn giám đốc ntp1890t3 nội-thất-hòa-phát gỗ đệm"
459,Bàn giám đốc NTP1890T1,"Bàn lãnh đạo NTP1890T1 cao cấp, trong đó mặt bàn sử dụng chất liệu Laminate cao cấp. Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4730000,,VND,95,"4,5",115,https://hoaphatnoithat.vn/upload/sanpham/ban-lanh-dao-ntp1890t1-1146-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-lanh-dao-ntp1890t1-1146-0.jpg""]","[""NTP1890T1"",""bàn"",""giám"",""đốc"",""ntp1890t1"",""nội-thất-hòa-phát""]",,,"[""PVC"",""gỗ""]",https://hoaphatnoithat.vn/ban-giam-doc-ntp1890t1.html,hoaphatnoithat.vn,"Bàn giám đốc NTP1890T1 NTP1890T1 Nội Thất Hòa Phát Bàn lãnh đạo NTP1890T1 cao cấp, trong đó mặt bàn sử dụng chất liệu Laminate cao cấp. Kích thước: bàn giám đốc ntp1890t1 nội-thất-hòa-phát PVC gỗ"
460,Bàn giám đốc NTP1880,"Bàn lãnh đạo NTP1880 mặt gỗ Laminate, mặt bàn ghép hộp, bàn có tủ phụ đi kèm ( Giá chưa bao gồm hộc và bàn phím) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4700000,,VND,62,"4,6",8,https://hoaphatnoithat.vn/upload/sanpham/ban-giam-doc-ntp1880-1145-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-giam-doc-ntp1880-1145-0.jpg""]","[""NTP1880"",""bàn"",""giám"",""đốc"",""ntp1880"",""nội-thất-hòa-phát""]",,,"[""lưới"",""gỗ"",""nhựa""]",https://hoaphatnoithat.vn/ban-giam-doc-ntp1880.html,hoaphatnoithat.vn,"Bàn giám đốc NTP1880 NTP1880 Nội Thất Hòa Phát Bàn lãnh đạo NTP1880 mặt gỗ Laminate, mặt bàn ghép hộp, bàn có tủ phụ đi kèm ( Giá chưa bao gồm hộc và bàn phím) Kích thước: bàn giám đốc ntp1880 nội-thất-hòa-phát lưới gỗ nhựa"
461,Bàn giám đốc HRP1600,"Bàn lãnh đạo HRP1600 gỗ Melamine, mặt bàn lượn cong. Yếm thẳng có nẹp nhôm trang trí. Bàn đi cùng tủ phụ. thuộc dòng bàn gỗ lãnh đạo cao cấp, với thiết kế tiện dụng, mang đến không gian sang trọng, hiện đại.​ ( Giá chưa bao gồm tủ phụ)",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,2140000,,VND,53,"4,1",155,https://hoaphatnoithat.vn/upload/sanpham/ban-hrp1600-424-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hrp1600-424-0.jpg""]","[""HRP1600"",""bàn"",""giám"",""đốc"",""hrp1600"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/ban-giam-doc-hrp1600.html,hoaphatnoithat.vn,"Bàn giám đốc HRP1600 HRP1600 Nội Thất Hòa Phát Bàn lãnh đạo HRP1600 gỗ Melamine, mặt bàn lượn cong. Yếm thẳng có nẹp nhôm trang trí. Bàn đi cùng tủ phụ. thuộc dòng bàn gỗ lãnh đạo cao cấp, với thiết kế tiện dụng, mang đến không gian sang trọng, hiện đại.​ ( Giá chưa bao gồm tủ phụ) bàn giám đốc hrp1600 nội-thất-hòa-phát gỗ công nghiệp gỗ"
462,Bàn giám đốc HR160C2,"Bàn lãnh đạo HR160C2 khung thép mặt gỗ Melamine, có hộc đi liền. Yếm gỗ hoặc tôn ( Giá chưa bao gồm bàn phím, CPU)",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4650000,,VND,56,"4,3",133,https://hoaphatnoithat.vn/upload/sanpham/ban-hr160c2-421-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hr160c2-421-0.jpg""]","[""HR160C2"",""bàn"",""giám"",""đốc"",""hr160c2"",""nội-thất-hòa-phát""]",,,"[""lưới"",""gỗ"",""thép""]",https://hoaphatnoithat.vn/ban-giam-doc-hr160c2.html,hoaphatnoithat.vn,"Bàn giám đốc HR160C2 HR160C2 Nội Thất Hòa Phát Bàn lãnh đạo HR160C2 khung thép mặt gỗ Melamine, có hộc đi liền. Yếm gỗ hoặc tôn ( Giá chưa bao gồm bàn phím, CPU) bàn giám đốc hr160c2 nội-thất-hòa-phát lưới gỗ thép"
463,Bàn giám đốc HR160C1,"Bàn lãnh đạo HR160C1 khung mặt gỗ Melamine, yếm gỗ có nẹp nhôm trang trí. Bàn có tủ phụ đi kèm. Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4680000,,VND,79,5,97,https://hoaphatnoithat.vn/upload/sanpham/ban-hr160c1-419-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hr160c1-419-0.jpg""]","[""HR160C1"",""bàn"",""giám"",""đốc"",""hr160c1"",""nội-thất-hòa-phát""]",,,"[""lưới"",""gỗ"",""nhựa"",""thép""]",https://hoaphatnoithat.vn/ban-giam-dohr160c1.html,hoaphatnoithat.vn,"Bàn giám đốc HR160C1 HR160C1 Nội Thất Hòa Phát Bàn lãnh đạo HR160C1 khung mặt gỗ Melamine, yếm gỗ có nẹp nhôm trang trí. Bàn có tủ phụ đi kèm. Kích thước: bàn giám đốc hr160c1 nội-thất-hòa-phát lưới gỗ nhựa thép"
464,Bàn giám đốc HRP1880C5,"Bàn lãnh đạo HRP1880C5 khung thép tam giác, mặt bàn gỗ Melamine, yếm gỗ có nẹp nhôm trang tríHRP1880C5 (Giá chưa bao gồm tủ phụ, hộc) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,2670000,,VND,94,"4,8",160,https://hoaphatnoithat.vn/upload/sanpham/ban-giam-doc-hrp1880c5-417-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-giam-doc-hrp1880c5-417-0.jpg""]","[""HRP1880C5"",""bàn"",""giám"",""đốc"",""hrp1880c5"",""nội-thất-hòa-phát""]",,,"[""gỗ"",""thép""]",https://hoaphatnoithat.vn/ban-hrp1880c5.html,hoaphatnoithat.vn,"Bàn giám đốc HRP1880C5 HRP1880C5 Nội Thất Hòa Phát Bàn lãnh đạo HRP1880C5 khung thép tam giác, mặt bàn gỗ Melamine, yếm gỗ có nẹp nhôm trang tríHRP1880C5 (Giá chưa bao gồm tủ phụ, hộc) Kích thước: bàn giám đốc hrp1880c5 nội-thất-hòa-phát gỗ thép"
465,Bàn giám đốc HRP1890L2Y1,"Bàn lãnh đạo HRP1890L2Y1 gỗ Melamine, mặt bàn lượn cong có ốp gỗ sơn trang trí ở phía dưới, yếm tôn (Giá đã bao gồm tủ phụ, hộc) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,6080000,,VND,79,"4,9",195,https://hoaphatnoithat.vn/upload/sanpham/ban-hrp1890l2y1-416-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hrp1890l2y1-416-0.jpg""]","[""HRP1890L2Y1"",""bàn"",""giám"",""đốc"",""hrp1890l2y1"",""nội-thất-hòa-phát""]",,,"[""lưới"",""PVC"",""gỗ""]",https://hoaphatnoithat.vn/ban-giahrp1890l2y1.html,hoaphatnoithat.vn,"Bàn giám đốc HRP1890L2Y1 HRP1890L2Y1 Nội Thất Hòa Phát Bàn lãnh đạo HRP1890L2Y1 gỗ Melamine, mặt bàn lượn cong có ốp gỗ sơn trang trí ở phía dưới, yếm tôn (Giá đã bao gồm tủ phụ, hộc) Kích thước: bàn giám đốc hrp1890l2y1 nội-thất-hòa-phát lưới PVC gỗ"
466,Bàn giám đốc HRP1890L1Y2,"Bàn lãnh đạo HRP1890L1Y2 gỗ Melamine, mặt bàn lượn cong có ốp gỗ sơn trang trí ở phía dưới, yếm tôn (Giá đã bao gồm tủ phụ, hộc) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,6120000,,VND,64,"4,4",29,https://hoaphatnoithat.vn/upload/sanpham/ban-hrp1890l1y2-415-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hrp1890l1y2-415-0.jpg""]","[""HRP1890L1Y2"",""bàn"",""giám"",""đốc"",""hrp1890l1y2"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/ban-giam-dohrp1890l1y2.html,hoaphatnoithat.vn,"Bàn giám đốc HRP1890L1Y2 HRP1890L1Y2 Nội Thất Hòa Phát Bàn lãnh đạo HRP1890L1Y2 gỗ Melamine, mặt bàn lượn cong có ốp gỗ sơn trang trí ở phía dưới, yếm tôn (Giá đã bao gồm tủ phụ, hộc) Kích thước: bàn giám đốc hrp1890l1y2 nội-thất-hòa-phát gỗ công nghiệp gỗ"
467,Bàn giám đốc HRP1885Y1,"Bàn lãnh đạo HRP1885Y1 gỗ Melamine, mặt bàn chữ nhật có ốp gỗ sơn trang trí ở phía dưới, yếm tôn (Giá đã bao gồm tủ phụ, hộc) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,5910000,,VND,60,"4,3",63,https://hoaphatnoithat.vn/upload/sanpham/ban-hrp1885y1-414-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hrp1885y1-414-0.jpg""]","[""HRP1885Y1"",""bàn"",""giám"",""đốc"",""hrp1885y1"",""nội-thất-hòa-phát""]",,,"[""lưới"",""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/ban-giamhrp1885y1.html,hoaphatnoithat.vn,"Bàn giám đốc HRP1885Y1 HRP1885Y1 Nội Thất Hòa Phát Bàn lãnh đạo HRP1885Y1 gỗ Melamine, mặt bàn chữ nhật có ốp gỗ sơn trang trí ở phía dưới, yếm tôn (Giá đã bao gồm tủ phụ, hộc) Kích thước: bàn giám đốc hrp1885y1 nội-thất-hòa-phát lưới gỗ công nghiệp gỗ"
468,Bàn giám đốc HRP1890,"Bàn lãnh đạo HRP1890 gỗ Melamine, mặt bàn lượn cong có ốp gỗ sơn trang trí ở phía dưới, yếm gỗ (Giá chưa bao gồm tủ phụ) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,3830000,,VND,60,"4,4",127,https://hoaphatnoithat.vn/upload/sanpham/ban-hrp1890-413-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-hrp1890-413-0.jpg""]","[""HRP1890"",""bàn"",""giám"",""đốc"",""hrp1890"",""nội-thất-hòa-phát""]",,,"[""gỗ"",""inox"",""nhựa""]",https://hoaphatnoithat.vn/ban-giam-doc-hrp1890.html,hoaphatnoithat.vn,"Bàn giám đốc HRP1890 HRP1890 Nội Thất Hòa Phát Bàn lãnh đạo HRP1890 gỗ Melamine, mặt bàn lượn cong có ốp gỗ sơn trang trí ở phía dưới, yếm gỗ (Giá chưa bao gồm tủ phụ) Kích thước: bàn giám đốc hrp1890 nội-thất-hòa-phát gỗ inox nhựa"
469,Bàn giám đốc  LUXP160C10,"Bàn lãnh đạo LUXP160C10 cao cấp sử dụng khung thép dập định hình sơn tĩnh điện kết hợp mặt gỗ Melamine cao cấp, yếm bàn sơn PU. Bàn có tủ phụ đi kèm. Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,4400000,,VND,55,"4,6",197,https://hoaphatnoithat.vn/upload/sanpham/ban-luxp160c10-275-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-luxp160c10-275-0.jpg""]","[""LUXP160C10"",""bàn"",""giám"",""đốc"",""luxp160c10"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ"",""sắt"",""nhựa"",""thép""]",https://hoaphatnoithat.vn/ban-giam-docc-luxp160c10.html,hoaphatnoithat.vn,"Bàn giám đốc LUXP160C10 LUXP160C10 Nội Thất Hòa Phát Bàn lãnh đạo LUXP160C10 cao cấp sử dụng khung thép dập định hình sơn tĩnh điện kết hợp mặt gỗ Melamine cao cấp, yếm bàn sơn PU. Bàn có tủ phụ đi kèm. Kích thước: bàn giám đốc luxp160c10 nội-thất-hòa-phát gỗ công nghiệp gỗ sắt nhựa thép"
470,Bàn giám đốc LUXP180C10,"Bàn lãnh đạo LUXP180C10 cao cấp sử dụng khung thép dập định hình sơn tĩnh điện kết hợp mặt gỗ Melamine cao cấp, yếm bàn sơn PU. Bàn có tủ phụ đi kèm. Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,5410000,,VND,81,"4,3",28,https://hoaphatnoithat.vn/upload/sanpham/ban-giam-doc-luxp180c10-273-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-giam-doc-luxp180c10-273-0.jpg""]","[""LUXP180C10"",""bàn"",""giám"",""đốc"",""luxp180c10"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ"",""sắt"",""nhựa"",""thép""]",https://hoaphatnoithat.vn/ban-giam-docluxp180c10.html,hoaphatnoithat.vn,"Bàn giám đốc LUXP180C10 LUXP180C10 Nội Thất Hòa Phát Bàn lãnh đạo LUXP180C10 cao cấp sử dụng khung thép dập định hình sơn tĩnh điện kết hợp mặt gỗ Melamine cao cấp, yếm bàn sơn PU. Bàn có tủ phụ đi kèm. Kích thước: bàn giám đốc luxp180c10 nội-thất-hòa-phát gỗ công nghiệp gỗ sắt nhựa thép"
471,Bàn giám đốc LUXP1880C10,"Bàn lãnh đạo cao cấp LUXP1880C10 sử dụng khung thép dập định hình sơn tĩnh điện kết hợp mặt gỗ Melamine cao cấp, yếm bàn sơn PU. (Giá bàn chưa bao gồm tủ phụ) Kích thước:",Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,2580000,,VND,85,"4,5",9,https://hoaphatnoithat.vn/upload/sanpham/ban-luxp1880c10-270-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-luxp1880c10-270-0.jpg""]","[""LUXP1880C10"",""bàn"",""giám"",""đốc"",""luxp1880c10"",""nội-thất-hòa-phát""]",,,"[""lưới"",""gỗ công nghiệp"",""gỗ"",""sắt"",""nhựa"",""thép""]",https://hoaphatnoithat.vn/ban-giam-do-luxp1880c10.html,hoaphatnoithat.vn,"Bàn giám đốc LUXP1880C10 LUXP1880C10 Nội Thất Hòa Phát Bàn lãnh đạo cao cấp LUXP1880C10 sử dụng khung thép dập định hình sơn tĩnh điện kết hợp mặt gỗ Melamine cao cấp, yếm bàn sơn PU. (Giá bàn chưa bao gồm tủ phụ) Kích thước: bàn giám đốc luxp1880c10 nội-thất-hòa-phát lưới gỗ công nghiệp gỗ sắt nhựa thép"
472,Bàn giám đốc LUXP240C10,Bàn lãnh đạo LUXP240C10 cao cấp sử dụng khung thép dập định hình sơn tĩnh điện. Mặt gỗ công nghiệp Melamine kết hợp sơn PU. Bàn có tủ phụ đi kèm. Kích thước,Bàn Giám Đốc Hiện Đại,ban-giam-doc-hien-dai,https://hoaphatnoithat.vn//ban-giam-doc-hien-dai,,Nội Thất Hòa Phát,6600000,,VND,84,"4,4",35,https://hoaphatnoithat.vn/upload/sanpham/ban-luxp240c10-267-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/ban-luxp240c10-267-0.jpg""]","[""LUXP240C10"",""bàn"",""giám"",""đốc"",""luxp240c10"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ"",""nhựa"",""thép""]",https://hoaphatnoithat.vn/ban-luxp240c10.html,hoaphatnoithat.vn,Bàn giám đốc LUXP240C10 LUXP240C10 Nội Thất Hòa Phát Bàn lãnh đạo LUXP240C10 cao cấp sử dụng khung thép dập định hình sơn tĩnh điện. Mặt gỗ công nghiệp Melamine kết hợp sơn PU. Bàn có tủ phụ đi kèm. Kích thước bàn giám đốc luxp240c10 nội-thất-hòa-phát gỗ công nghiệp gỗ nhựa thép
473,Tủ Giám Đốc LUXT2420V6,Tủ Giám Đốc LUXT2420V6,Tủ Giám Đốc,tu-giam-doc,https://hoaphatnoithat.vn//tu-giam-doc,,Nội Thất Hòa Phát,8490000,,VND,75,4,75,https://hoaphatnoithat.vn/upload/sanpham/tu-giam-doc-luxt2420v6-141-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/tu-giam-doc-luxt2420v6-141-0.jpg""]","[""LUXT2420V6"",""tủ"",""giám"",""đốc"",""luxt2420v6"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/tu-giam-doc-luxt2420v6.html,hoaphatnoithat.vn,Tủ Giám Đốc LUXT2420V6 LUXT2420V6 Nội Thất Hòa Phát tủ giám đốc luxt2420v6 nội-thất-hòa-phát gỗ công nghiệp gỗ
474,Tủ Giám Đốc LUXT2420V5,Tủ Giám Đốc LUXT2420V5,Tủ Giám Đốc,tu-giam-doc,https://hoaphatnoithat.vn//tu-giam-doc,,Nội Thất Hòa Phát,8030000,,VND,84,"4,6",98,https://hoaphatnoithat.vn/upload/sanpham/tu-giam-doc-luxt2420v5-91-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/tu-giam-doc-luxt2420v5-91-0.jpg""]","[""LUXT2420V5"",""tủ"",""giám"",""đốc"",""luxt2420v5"",""nội-thất-hòa-phát""]",,,"[""gỗ công nghiệp"",""gỗ""]",https://hoaphatnoithat.vn/tu-giam-doc-luxt2420v5.html,hoaphatnoithat.vn,Tủ Giám Đốc LUXT2420V5 LUXT2420V5 Nội Thất Hòa Phát tủ giám đốc luxt2420v5 nội-thất-hòa-phát gỗ công nghiệp gỗ
475,Tủ Tài Liệu Giám Đốc DC2000H9,Tủ Tài Liệu Giám Đốc DC2000H9,Tủ Giám Đốc,tu-giam-doc,https://hoaphatnoithat.vn//tu-giam-doc,,Nội Thất Hòa Phát,10530000,,VND,99,5,180,https://hoaphatnoithat.vn/upload/sanpham/tu-tai-lieu-dc2000h9-1782-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/tu-tai-lieu-dc2000h9-1782-0.jpg""]","[""DC2000H9"",""tủ"",""tài"",""liệu"",""giám"",""nội-thất-hòa-phát"",""đốc"",""dc2000h9""]",,,"[""gỗ công nghiệp"",""gỗ tự nhiên"",""gỗ""]",https://hoaphatnoithat.vn/tu-tai-lieu-giam-doc-dc2000h9.html,hoaphatnoithat.vn,Tủ Tài Liệu Giám Đốc DC2000H9 DC2000H9 Nội Thất Hòa Phát tủ tài liệu giám nội-thất-hòa-phát đốc dc2000h9 gỗ công nghiệp gỗ tự nhiên gỗ
476,Tủ Giám Đốc Hòa Phát LUXT2420V3,Tủ Giám Đốc Hòa Phát LUXT2420V3,Tủ Giám Đốc,tu-giam-doc,https://hoaphatnoithat.vn//tu-giam-doc,,Nội Thất Hòa Phát,8430000,,VND,73,"4,6",99,https://hoaphatnoithat.vn/upload/sanpham/tu-tai-lieu-luxt2420v3-1781-0.jpg,"[""https://hoaphatnoithat.vn/upload/sanpham/large/tu-tai-lieu-luxt2420v3-1781-0.jpg""]","[""LUXT2420V3"",""tủ"",""giám"",""đốc"",""hòa"",""nội-thất-hòa-phát"",""phát"",""luxt2420v3""]",,,"[""gỗ công nghiệp"",""gỗ tự nhiên"",""gỗ"",""inox""]",https://hoaphatnoithat.vn/tu-giam-doc-hoa-phat-luxt2420v3.html,hoaphatnoithat.vn,Tủ Giám Đốc Hòa Phát LUXT2420V3 LUXT2420V3 Nội Thất Hòa Phát tủ giám đốc hòa nội-thất-hòa-phát phát luxt2420v3 gỗ công nghiệp gỗ tự nhiên gỗ inox
